Timestamp_ms,SOC_%,SOH_%,Pack_V,Pack_A,ErrorNum,ErrorCellTemp,Temp1_C,Temp2_C,Temp3_C,Temp4_C,Temp5_C,Temp6_C,Temp7_C,Temp8_C,Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V,Cell9_V,Cell10_V,Cell11_V,Cell12_V,Cell13_V,Cell14_V,Cell15_V,Cell16_V,MaxCharge_V,MaxCharge_A,MaxDischarge_A,MinDischarge_V,Ah,BMS_Temp_C,IO_Status,Balancing_Status_Hex,Contactor_Status
2856800,1.0,80.0,15.12,0.76,0,0,29,29,0,0,0,0,0,0,3.057,3.053,2.904,3.049,3.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2857700,1.0,80.0,15.12,0.76,0,0,29,29,0,0,0,0,0,0,3.057,3.053,2.904,3.049,3.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2858690,1.0,80.0,15.12,0.76,0,0,29,29,0,0,0,0,0,0,3.057,3.052,2.904,3.049,3.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2859710,1.0,80.0,15.12,0.76,0,0,29,29,0,0,0,0,0,0,3.056,3.052,2.904,3.048,3.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2860610,1.0,80.0,15.12,0.76,0,0,29,29,0,0,0,0,0,0,3.056,3.052,2.904,3.048,3.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2861600,1.0,80.0,15.11,0.76,0,0,29,29,0,0,0,0,0,0,3.056,3.052,2.904,3.048,3.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2862610,1.0,80.0,15.11,0.76,0,0,29,29,0,0,0,0,0,0,3.055,3.051,2.904,3.047,3.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2863510,1.0,80.0,15.11,0.76,0,0,29,29,0,0,0,0,0,0,3.055,3.051,2.904,3.047,3.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2864500,1.0,80.0,15.11,0.76,0,0,29,29,0,0,0,0,0,0,3.055,3.051,2.904,3.047,3.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2865520,1.0,80.0,15.11,0.76,0,0,29,29,0,0,0,0,0,0,3.055,3.050,2.903,3.046,3.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2866420,1.0,80.0,15.11,0.76,0,0,29,29,0,0,0,0,0,0,3.055,3.050,2.903,3.046,3.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2867410,1.0,80.0,15.11,0.76,0,0,29,29,0,0,0,0,0,0,3.054,3.050,2.903,3.046,3.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2868420,1.0,80.0,15.10,0.76,0,0,29,29,0,0,0,0,0,0,3.053,3.049,2.903,3.045,3.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2869320,1.0,80.0,15.10,0.76,0,0,29,29,0,0,0,0,0,0,3.053,3.049,2.903,3.045,3.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2870320,1.0,80.0,15.10,0.76,0,0,29,29,0,0,0,0,0,0,3.053,3.049,2.903,3.045,3.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2871330,1.0,80.0,15.10,0.76,0,0,29,29,0,0,0,0,0,0,3.053,3.048,2.903,3.045,3.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2872230,1.0,80.0,15.10,0.76,0,0,29,29,0,0,0,0,0,0,3.053,3.048,2.903,3.045,3.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2873220,1.0,80.0,15.10,0.76,0,0,29,29,0,0,0,0,0,0,3.052,3.048,2.903,3.044,3.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2874230,1.0,80.0,15.10,0.74,0,0,29,29,0,0,0,0,0,0,3.052,3.047,2.903,3.044,3.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2875130,1.0,80.0,15.10,0.74,0,0,29,29,0,0,0,0,0,0,3.052,3.047,2.903,3.044,3.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2876120,1.0,80.0,15.09,0.76,0,0,29,29,0,0,0,0,0,0,3.051,3.047,2.902,3.043,3.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2877130,1.0,80.0,15.09,0.76,0,0,29,29,0,0,0,0,0,0,3.051,3.046,2.902,3.043,3.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2878040,1.0,80.0,15.09,0.76,0,0,29,29,0,0,0,0,0,0,3.051,3.046,2.902,3.043,3.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2879030,1.0,80.0,15.09,0.76,0,0,29,29,0,0,0,0,0,0,3.050,3.046,2.902,3.042,3.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2880040,1.0,80.0,15.09,0.76,0,0,29,29,0,0,0,0,0,0,3.050,3.045,2.902,3.042,3.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2880940,1.0,80.0,15.09,0.76,0,0,29,29,0,0,0,0,0,0,3.050,3.045,2.902,3.042,3.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2881940,1.0,80.0,15.09,0.76,0,0,29,29,0,0,0,0,0,0,3.049,3.045,2.902,3.041,3.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2882950,1.0,80.0,15.08,0.76,0,0,29,29,0,0,0,0,0,0,3.049,3.044,2.902,3.041,3.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2883850,1.0,80.0,15.08,0.76,0,0,29,29,0,0,0,0,0,0,3.049,3.044,2.902,3.041,3.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2884850,1.0,80.0,15.08,0.76,0,0,29,29,0,0,0,0,0,0,3.048,3.044,2.901,3.040,3.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2885860,1.0,80.0,15.08,0.76,0,0,29,29,0,0,0,0,0,0,3.048,3.043,2.901,3.040,3.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2886760,1.0,80.0,15.08,0.76,0,0,29,29,0,0,0,0,0,0,3.048,3.043,2.901,3.040,3.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2887750,1.0,80.0,15.08,0.76,0,0,29,29,0,0,0,0,0,0,3.047,3.043,2.901,3.039,3.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2888760,1.0,80.0,15.08,0.76,0,0,29,29,0,0,0,0,0,0,3.047,3.042,2.901,3.039,3.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2889660,1.0,80.0,15.08,0.76,0,0,29,29,0,0,0,0,0,0,3.047,3.042,2.901,3.039,3.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2890660,1.0,80.0,15.07,0.76,0,0,29,29,0,0,0,0,0,0,3.046,3.042,2.901,3.038,3.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2891670,1.0,80.0,15.07,0.76,0,0,29,29,0,0,0,0,0,0,3.046,3.041,2.901,3.038,3.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2892570,1.0,80.0,15.07,0.76,0,0,29,29,0,0,0,0,0,0,3.046,3.041,2.901,3.038,3.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2893560,1.0,80.0,15.07,0.76,0,0,29,29,0,0,0,0,0,0,3.046,3.041,2.900,3.038,3.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2894570,1.0,80.0,15.07,0.76,0,0,29,29,0,0,0,0,0,0,3.045,3.040,2.900,3.037,3.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2895470,1.0,80.0,15.07,0.76,0,0,29,29,0,0,0,0,0,0,3.045,3.040,2.900,3.037,3.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2896470,1.0,80.0,15.07,0.76,0,0,29,29,0,0,0,0,0,0,3.044,3.040,2.900,3.036,3.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2897480,1.0,80.0,15.06,0.76,0,0,29,29,0,0,0,0,0,0,3.044,3.039,2.900,3.036,3.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2898380,1.0,80.0,15.06,0.76,0,0,29,29,0,0,0,0,0,0,3.044,3.039,2.900,3.036,3.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2899370,1.0,80.0,15.06,0.76,0,0,29,29,0,0,0,0,0,0,3.043,3.039,2.900,3.035,3.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2900380,1.0,80.0,15.06,0.76,0,0,29,29,0,0,0,0,0,0,3.043,3.038,2.900,3.035,3.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2901280,1.0,80.0,15.06,0.76,0,0,29,29,0,0,0,0,0,0,3.043,3.038,2.900,3.035,3.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2902270,1.0,80.0,15.06,0.76,0,0,29,29,0,0,0,0,0,0,3.042,3.038,2.899,3.034,3.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2903290,1.0,80.0,15.06,0.76,0,0,29,29,0,0,0,0,0,0,3.042,3.037,2.899,3.034,3.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2904190,1.0,80.0,15.06,0.76,0,0,29,29,0,0,0,0,0,0,3.042,3.037,2.899,3.034,3.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2905200,1.0,80.0,15.05,0.74,0,0,29,29,0,0,0,0,0,0,3.041,3.037,2.899,3.033,3.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2906200,1.0,80.0,15.05,0.76,0,0,29,29,0,0,0,0,0,0,3.041,3.036,2.899,3.033,3.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2907100,1.0,80.0,15.05,0.76,0,0,29,29,0,0,0,0,0,0,3.041,3.036,2.899,3.033,3.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2908090,1.0,80.0,15.05,0.76,0,0,29,29,0,0,0,0,0,0,3.040,3.036,2.899,3.032,3.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2909110,1.0,80.0,15.05,0.76,0,0,29,29,0,0,0,0,0,0,3.040,3.035,2.899,3.032,3.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2910010,1.0,80.0,15.05,0.76,0,0,29,29,0,0,0,0,0,0,3.040,3.035,2.899,3.032,3.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2911000,1.0,80.0,15.05,0.76,0,0,29,29,0,0,0,0,0,0,3.039,3.035,2.898,3.031,3.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2912010,1.0,80.0,15.04,0.76,0,0,29,29,0,0,0,0,0,0,3.039,3.034,2.898,3.031,3.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2912910,1.0,80.0,15.04,0.76,0,0,29,29,0,0,0,0,0,0,3.039,3.034,2.898,3.031,3.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.8,52.5,0.0,14.9,163,28,6,0x0000,0
2913900,1.0,80.0,15.04,0.76,0,0,29,29,0,0,0,0,0,0,3.038,3.034,2.898,3.030,3.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2914910,1.0,80.0,15.04,0.76,0,0,29,29,0,0,0,0,0,0,3.038,3.033,2.898,3.030,3.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2915820,1.0,80.0,15.04,0.76,0,0,29,29,0,0,0,0,0,0,3.038,3.033,2.898,3.030,3.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2916810,1.0,80.0,15.04,0.76,0,0,29,29,0,0,0,0,0,0,3.037,3.032,2.898,3.029,3.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2917820,1.0,80.0,15.04,0.76,0,0,29,29,0,0,0,0,0,0,3.037,3.032,2.897,3.029,3.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2918720,1.0,80.0,15.04,0.76,0,0,29,29,0,0,0,0,0,0,3.037,3.032,2.897,3.029,3.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2919710,1.0,80.0,15.03,0.76,0,0,29,29,0,0,0,0,0,0,3.036,3.031,2.897,3.028,3.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2920720,1.0,80.0,15.03,0.76,0,0,29,29,0,0,0,0,0,0,3.036,3.031,2.897,3.028,3.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2921630,1.0,80.0,15.03,0.76,0,0,29,29,0,0,0,0,0,0,3.036,3.031,2.897,3.028,3.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2922620,1.0,80.0,15.03,0.76,0,0,29,29,0,0,0,0,0,0,3.035,3.030,2.897,3.027,3.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2923630,1.0,80.0,15.03,0.76,0,0,29,29,0,0,0,0,0,0,3.035,3.030,2.897,3.027,3.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2924530,1.0,80.0,15.03,0.76,0,0,29,29,0,0,0,0,0,0,3.035,3.030,2.897,3.027,3.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2925520,1.0,80.0,15.02,0.76,0,0,29,29,0,0,0,0,0,0,3.034,3.029,2.897,3.026,3.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2926530,1.0,80.0,15.02,0.76,0,0,29,29,0,0,0,0,0,0,3.034,3.029,2.896,3.026,3.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2927430,1.0,80.0,15.02,0.76,0,0,30,29,0,0,0,0,0,0,3.034,3.029,2.896,3.026,3.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2928430,1.0,80.0,15.02,0.76,0,0,30,29,0,0,0,0,0,0,3.033,3.028,2.896,3.025,3.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2929440,1.0,80.0,15.02,0.76,0,0,30,29,0,0,0,0,0,0,3.032,3.028,2.896,3.025,3.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2930340,1.0,80.0,15.02,0.76,0,0,30,29,0,0,0,0,0,0,3.032,3.028,2.896,3.025,3.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2931330,1.0,80.0,15.02,0.76,0,0,30,29,0,0,0,0,0,0,3.032,3.027,2.896,3.024,3.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2932340,1.0,80.0,15.01,0.76,0,0,29,29,0,0,0,0,0,0,3.031,3.027,2.896,3.023,3.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2933240,1.0,80.0,15.01,0.76,0,0,30,29,0,0,0,0,0,0,3.031,3.027,2.896,3.023,3.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2934240,1.0,80.0,15.01,0.76,0,0,30,29,0,0,0,0,0,0,3.031,3.026,2.896,3.023,3.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2935250,1.0,80.0,15.01,0.76,0,0,30,29,0,0,0,0,0,0,3.030,3.025,2.895,3.022,3.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2936150,1.0,80.0,15.01,0.76,0,0,30,29,0,0,0,0,0,0,3.030,3.025,2.895,3.022,3.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2937140,1.0,80.0,15.01,0.76,0,0,30,29,0,0,0,0,0,0,3.030,3.025,2.895,3.022,3.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2938150,1.0,80.0,15.00,0.76,0,0,30,29,0,0,0,0,0,0,3.029,3.024,2.895,3.021,3.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2939050,1.0,80.0,15.00,0.76,0,0,30,29,0,0,0,0,0,0,3.029,3.024,2.895,3.021,3.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2940040,1.0,80.0,15.00,0.76,0,0,30,29,0,0,0,0,0,0,3.029,3.024,2.895,3.021,3.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2941060,1.0,80.0,15.00,0.76,0,0,30,29,0,0,0,0,0,0,3.028,3.023,2.895,3.020,3.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2941960,1.0,80.0,15.00,0.76,0,0,30,29,0,0,0,0,0,0,3.028,3.023,2.895,3.020,3.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2942950,1.0,80.0,15.00,0.76,0,0,30,29,0,0,0,0,0,0,3.028,3.023,2.894,3.019,3.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2943960,1.0,80.0,15.00,0.76,0,0,30,29,0,0,0,0,0,0,3.027,3.022,2.894,3.019,3.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2944860,1.0,80.0,15.00,0.76,0,0,30,29,0,0,0,0,0,0,3.027,3.022,2.894,3.019,3.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2945850,1.0,80.0,14.99,0.76,0,0,30,29,0,0,0,0,0,0,3.026,3.021,2.894,3.018,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2946870,1.0,80.0,14.99,0.76,0,0,30,29,0,0,0,0,0,0,3.026,3.021,2.894,3.018,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2947770,1.0,80.0,14.99,0.76,0,0,30,29,0,0,0,0,0,0,3.026,3.021,2.894,3.018,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2948760,1.0,80.0,14.99,0.76,0,0,30,29,0,0,0,0,0,0,3.025,3.020,2.894,3.018,3.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2949770,1.0,80.0,14.99,0.76,0,0,30,29,0,0,0,0,0,0,3.025,3.020,2.894,3.017,3.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2950670,1.0,80.0,14.99,0.76,0,0,30,29,0,0,0,0,0,0,3.025,3.020,2.894,3.017,3.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2951660,1.0,80.0,14.99,0.76,0,0,30,29,0,0,0,0,0,0,3.024,3.019,2.894,3.016,3.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2952670,1.0,80.0,14.98,0.76,0,0,30,29,0,0,0,0,0,0,3.024,3.018,2.893,3.016,3.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2953580,1.0,80.0,14.98,0.76,0,0,30,29,0,0,0,0,0,0,3.024,3.018,2.893,3.016,3.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2954570,1.0,80.0,14.98,0.76,0,0,30,29,0,0,0,0,0,0,3.023,3.018,2.893,3.015,3.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
2955580,1.0,80.0,14.98,0.76,0,0,30,29,0,0,0,0,0,0,3.022,3.017,2.893,3.014,3.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.7,52.5,0.0,14.9,163,28,6,0x0000,0
